Language	Split	Size	Replacement	Model	Score
ger	46	1500	without	3-CRF	71.782
ger	47	1500	without	Morfessor	28.054
ger	47	1500	without	0-CRF	55.964
ger	47	1500	without	Seq2seq	67.062
ger	47	1500	without	3-CRF	69.376
ger	47	1500	without	4-CRF	69.402
ger	47	1500	without	1-CRF	69.53399999999999
ger	47	1500	without	2-CRF	69.538
ger	48	1500	without	Morfessor	28.026
ger	48	1500	without	0-CRF	57.19
ger	48	1500	without	Seq2seq	67.244
ger	48	1500	without	1-CRF	69.484
ger	48	1500	without	2-CRF	69.796
ger	48	1500	without	4-CRF	70.4
ger	48	1500	without	3-CRF	70.404
ger	49	1500	without	Morfessor	28.236
ger	49	1500	without	0-CRF	56.32
ger	49	1500	without	Seq2seq	66.008
ger	49	1500	without	1-CRF	68.244
ger	49	1500	without	2-CRF	68.32000000000001
ger	49	1500	without	4-CRF	68.454
ger	49	1500	without	3-CRF	68.508
ger	50	1500	without	Morfessor	26.116
ger	50	1500	without	0-CRF	54.994
ger	50	1500	without	Seq2seq	65.08200000000001
ger	50	1500	without	1-CRF	68.19200000000001
ger	50	1500	without	3-CRF	68.334
ger	50	1500	without	2-CRF	68.336
ger	50	1500	without	4-CRF	68.686
